key,host,payload
clueweb12-0000tw-00-00091,vyou.com,"+%11F1111111111111 %.!""n@.~3BSax(6      "" & 0 : D p ~  !""!&!.!_!""""""""""""""+""H""`""e""% 1AR`x}"
clueweb12-0000tw-00-00091,vyou.com,"&5        & 0 9 D p t  !""!&!.!P!""""""""""""""+""H""`""d""%uiSO=XD2/r1.&%{wA"
clueweb12-0000tw-00-00091,vyou.com," !""#$%&'()*+,-./0123456789:;<=>?@ABCDEFGHIJKLMNOPQRSTUVWXYZ[\]^_`ardeixpkvj=:s>?gw365;l| cn9<4m}bABCyqz,KPXY_^-,  EiD`-,*!-, F%FRX#Y  Id F had%F hadRX#eY/ SXi TX!@Yi TX!@eYY:-, F%FRX#Y F jad%F jadRX#Y/-,K &PXQXD@DY!! EPXD!YY-,  EiD`  E}iD`-,*-,K &SX@Y &SX#!#Y &SX#!#Y &SX#!#Y &SX#!@#Y &SX%EPX#!#!%E#!#!Y!YD-,KSXED!!Y-+++2) +2) +E9, ++ E}iDK`RXYnPn"""
clueweb12-0000tw-00-00091,vyou.com,"0>~*|0X|`*@v&FpbldNB~~hH   &   !!B!!""""8""T""""##$#$$%%%%$%0%<%H%&(&4&@&L&X&d&p&&'R'^'j'v''''($(0(<(H(T(`(),)8)D)P)\)h)t*P****++++P+,,,,(,4,@,L,,----&-2-----. .J.///////0V0^0f0p0z0001""1j11112202V2r22233:3`3334"
clueweb12-0000tw-00-00091,vyou.com,44&4.4644444445
clueweb12-0000tw-00-00091,vyou.com,">??x?@6@A\ABCCD4DEHEFGbH""HIIJJPJJJJK$KKLLLLLLM(MNNNOOTOOP(PJPPPQQ2QtQQQC(EX/>Y+01!!%#Cb;VcL-EX/>YEX"
clueweb12-0000tw-00-00091,vyou.com,">Y017#.'&'3#""&54632`y(%#))#!,O$*-i#&&##%#1v-//EX/>YEX/>Y01#3#3m"
clueweb12-0000tw-00-00091,vyou.com,">Y+01#3##7##7#737#7373373337\[\NjM_`_`MjM\ kvvvwwwwv>1X///EX/>Y((9.901%#5.'732654&/.546753.#""fRsP1+>/$-2$%pJJcOtE*$6*"",6%'oDOUd?<m++""#"
clueweb12-0000tw-00-00091,vyou.com,l'/!
clueweb12-0000tw-00-00091,vyou.com,"%U,?)=OMEX/>YEX///>Y+%+9A+/K01!#3#"".54>324&#""32>#"".54>324&#""32>XNN+<$#<,-EX/>YEX/>YEX/>Y449#<#9)49<)9)<9#9!9(901!#'#""&54>7.546327%2>7'4&#""><,.2{w"
clueweb12-0000tw-00-00091,vyou.com,"5.H dm'>3-+C&YXSQ1/,V]';.+!-31/EX/>Y01#3m"
clueweb12-0000tw-00-00091,vyou.com,/EX/>Y01.54673IIHJqHBBHasreipoj#u&
clueweb12-0000tw-00-00091,vyou.com,"/EX/>Y01#>54&'IIHJqHBBHasreipoj]//EX/>Y01''7'7'37XWIIXY!~k}%#g>qq>g#d22-+01%#5#53533?llllE//017'>=#""&54632?NA %(&)/""Eh0I)2<"
clueweb12-0000tw-00-00091,vyou.com,"+01753eeA/EX/>Y017#""&54632(&#**#"",B#''##&#u/EX/>Y01#3Wj8kh7'9EX/>YEX/>Y#01#"".54>324.#""32> =X86X?""%@X26X=""))"
clueweb12-0000tw-00-00091,vyou.com,"oiY'!UqpU!""UoUk;9lYXk::kS"
clueweb12-0000tw-00-00091,vyou.com,"mr""k'rH9EX/>YEX/>Y0135>54&#""'>32!HZq>AYEX/>Y+""+901%#""&'732654&+532654&#""'>32&D^9)Z63W""<::?t|6:48 W.9]*2S; <@?B5O4u0880o/=3/r0J3=Y"
clueweb12-0000tw-00-00091,vyou.com,>YEX/>Y+/01%#5!5>733733y4K6$*YEX/>Y+
clueweb12-0000tw-00-00091,vyou.com,"01%#""&'732654&#""!!32#V4/PH8;I'*'"
clueweb12-0000tw-00-00091,vyou.com,0v~mxv;<54rg?
clueweb12-0000tw-00-00091,vyou.com, .CEX
clueweb12-0000tw-00-00091,vyou.com,",01%#"".54>32.#"">324&#""326"
clueweb12-0000tw-00-00091,vyou.com,"}i8U:#FgEI?9C)6#>,(H5{<023"
clueweb12-0000tw-00-00091,vyou.com,&64z}Mare.
clueweb12-0000tw-00-00091,vyou.com,01'>7!'!
clueweb12-0000tw-00-00091,vyou.com,"0JjH]j|37hr<'3eEX/>YEX/>Y%1%91/++9/191901%#"".5467.546324&'3264&#"">}r0R>#;D9=wj3R; A9?C6:5)60622021:0,/gf.K79` SC^b-E0?Z!Q=.7B)?"
clueweb12-0000tw-00-00091,vyou.com," .CEX/>YEX/>Y,+&01#""&'732>7#"".546324.#""327"
clueweb12-0000tw-00-00091,vyou.com,"#FgEI?9C(7#>,)G5}i7V:"
clueweb12-0000tw-00-00091,vyou.com,'64<023re.
clueweb12-0000tw-00-00091,vyou.com,"5Q73R:z} L/6F)EHC7A1/EX/>YEX/>Y01#""&54632#""&54632(&#**#"",(&#**#"",#''##&#T#''##&#E //EX/>Y017'>=#""&54632#""&54632?NA %(&)/(&#**#"",""Eh0I)2o#''##&#O%EX/>YEX/>Y01!3="
clueweb12-0000tw-00-00091,vyou.com,"?\++0175!%5!?l\iijjO%EX/>YEX/>Y01#57'50%OEX/>YEX/>Y9#901#'>54&#""'>32#""&54632/J6f&=N-5; D#G""sv(&#)*#!,-'=1&q!.$q\""&%##%""3mtCR\EX?/?>Y.7++G+/?&OO/01#""&'##""&54>327332>5!""32>7#""&54>32.#""3267t.GV((:*<7G6H)9h5/'O^4*-,*b(DxaVe7%(+PuL$FM?hJ)"
clueweb12-0000tw-00-00091,vyou.com,"7W>7idUx~A,XB5I+&!pHEX/>YEX/>YEX/>Y+01!'##3'.5#66C"
clueweb12-0000tw-00-00091,vyou.com,"D#,23`P%MEX/>YEX/>Y#+#9 01%+324&+3264&+326P$@Z79Z>!4;DD;3qo>228_j.18N0,G48[V:;/3q301:5'9EX/>YEX/>Y""01%#"".54>32.#""32>75$;0)QtI""(MnF'.7$:G&<)*='(3!&.]`fZ){7dRVf7`"
clueweb12-0000tw-00-00091,vyou.com,9EX/>YEX/>Y01+324.+32>FwV0.A(ig.C+|#RfM_5;g`CEX/>YEX/>Y+013!!!!!`+srs`9EX/>YEX/>Y+01#!!!+st:[)CEX
clueweb12-0000tw-00-00091,vyou.com,"""01%#"".54>32.#""32675#53[C~1QsI""&OwQ-4>'$5*#/C-(=*1$v$.^_d[*{"
clueweb12-0000tw-00-00091,vyou.com,"7dQPf:s`}QEX/>YEX/>YEX/>YEX/>Y+01!!#3!3<,#`%EX/>YEX/>Y0133`#5"
clueweb12-0000tw-00-00091,vyou.com,"""/EX/>Y017'>534XC""*5L5!{`}mEX"
clueweb12-0000tw-00-00091,vyou.com,"01!#""./#33>733267v"
clueweb12-0000tw-00-00091,vyou.com,`+EX/>YEX/>Y0133!`vJO!lEX/>YEX/>YEX/>YEX/>YEX/>Y01!.5##.'##33>73{1
clueweb12-0000tw-00-00091,vyou.com,0**6+(688#`}WEX/>YEX/>YEX/>YEX/>Y01!.'##33.53}
clueweb12-0000tw-00-00091,vyou.com,"},+=T**#:'9EX/>YEX/>Y#01#"".54>324.#""32>)NoFGoM))NoFFpM)';&':&':'&:'ne[*)Yfc],)[fRg::gRQg:9g`H9EX/>YEX/>Y+01+#324.+32>H*G_6Z:^A#)b[+ B]:8X@%0"
clueweb12-0000tw-00-00091,vyou.com,"2:(""6KEX/>YEX/>Y+(2013267#"".=.54>324.#""32>YEX/>YEX/>Y+#014&+326#""./##3232729mf8: $dd6W>""B=Z"
clueweb12-0000tw-00-00091,vyou.com,"6;=>""3R9Ld93]EX/>YEX/>Y**9*9091901%#"".'732654&/.54>32.#""'C\5-5A+!3A-13$&uHP%C\8(.9$'7* 07$(tFR7S7u1-#(+\K3Q7u+1 $+\ 3EX/>YEX/>Y01##5!Zjjss[y<EX/>YEX/>YEX/>Y01#"".5332653y=cG&:LHB>hP(OICUp:EX/>YEX/>YEX/>Y"
clueweb12-0000tw-00-00091,vyou.com,01!#334>730(_/EX/>YEX'/'>YEX/>YEX
clueweb12-0000tw-00-00091,vyou.com,!01!#&/.5##33467334>73~~V
clueweb12-0000tw-00-00091,vyou.com,8C.>>[\GEX/>YEX/>YEX/>YEX/>Y01!'.'##33>?3o
clueweb12-0000tw-00-00091,vyou.com,pgn'!ti-*!6EX/>YEX/>YEX/>Y01#3346?3Wkg2(=EX/>YEX/>Y0135!'!!(`Xs~s^uN(EX/>Y+013#3^hhhb\bu/EX/>Y013%j9hu(EX/>Y+01#73#'hhbbM //EX/>Y01'#573ZSQifg ]
clueweb12-0000tw-00-00091,vyou.com,"+015! eeFl/01'3xRF2!+rEX/>YEX/>YEX/>Y))9|/""+01!'##""&54>?54&#""'>32'327b,""EJ)8!+59Ku*FJu"
clueweb12-0000tw-00-00091,vyou.com,"!""V"
clueweb12-0000tw-00-00091,vyou.com,"""01#""&'#73>324.#""32> 8L+ :$rz0@+D0""/),)JkD ?gK0@&)F3!9EX/>YEX/>Y01%#""&54632.#""32>7-""lqte>5)1'"
clueweb12-0000tw-00-00091,vyou.com,'#m'?/3B&
clueweb12-0000tw-00-00091,vyou.com,"(wEX/>YEX/>YEX/>YEX/>Y%(01!5##"".54>3257.#""3267'"")E1#:N*3$zz2(""/*)>hNOlB"
clueweb12-0000tw-00-00091,vyou.com,"(H:5@#3.cEX/>YEX/>Y*9|*/}/*}/%01%#""&5463232>7'6=4&#""2676BUytxj_j86.e%*$5'X*)"""
clueweb12-0000tw-00-00091,vyou.com,!7*3{
clueweb12-0000tw-00-00091,vyou.com,"01.#""3###5354632t%zKKbX"
clueweb12-0000tw-00-00091,vyou.com,"*""MiVi8]b85HTEX/>YEX/>YEX/>YR'+1;+;A']A'q'FLARqAR]01#""&54675.5467.546323##""&'4.'.#3264&#""326#Cb@i]""gc-"
clueweb12-0000tw-00-00091,vyou.com,"G4L."""
clueweb12-0000tw-00-00091,vyou.com,".;CI>-+-)++2&$(G4@<8QB<5T^V/,>'& 42"
clueweb12-0000tw-00-00091,vyou.com,"_EX/>YEX/>YEX/>YEX/>Y01!4&#""#73>32 G$zz>R ?@u""=EeI1EX/>YEX/>Y"
clueweb12-0000tw-00-00091,vyou.com,"0133#""&54632Vz'#!(("" )!%$""!$"""
clueweb12-0000tw-00-00091,vyou.com,"7EX/>YEX/>Y01'>537#""&54632(@0z'#!(("" );&:)rV!%$""!$""V"
clueweb12-0000tw-00-00091,vyou.com,"901327#""&/#73>?gh"
clueweb12-0000tw-00-00091,vyou.com,Gv*Z.V
clueweb12-0000tw-00-00091,vyou.com,"01!4&#""#4&#""#33>323>328)zB#zz=O!$-0(""B:uu,"" BBgV_EX"
clueweb12-0000tw-00-00091,vyou.com,">YEX/>YEX/>YEX/>Y01!4&#""#33>32H#zz;S"";Du,""9Ie3%9EX"
clueweb12-0000tw-00-00091,vyou.com,"!01#"".54>324.#""32>o6X>""#?X62W@$(("
clueweb12-0000tw-00-00091,vyou.com,"""01#""&'#33>324.#""32>!9K*""8""zz-> ,E/"
clueweb12-0000tw-00-00091,vyou.com,"""1' .'KjD &@gJ3@$"
clueweb12-0000tw-00-00091,vyou.com,"01.#""32>7##"".54>3273~2(!->+E0 8K+:'r'H:5A#?hLKjD VuNEX/>YEX/>YEX/>Y"
clueweb12-0000tw-00-00091,vyou.com,"01.#""#33>32i"
clueweb12-0000tw-00-00091,vyou.com,"11IEX/>YEX/>Y&&9.901%#"".'732654&/.54>32.#""lW )3$(6%%)Q/45I*F5 ,&R-7ST"
clueweb12-0000tw-00-00091,vyou.com,"=1+A,g ?4R/EX/>YEX/>YEX/>Y01%#""&5#53573#32>7%4&A9GGz(""AF-ipiU_EX/>YEX/>YEX/>YEX/>Y01!5##""&53326731*%B=z C$z-AE:EX/>YEX/>YEX/>Y01!#334>73F|b_v/H%#_/EX/>YEX""/"">YEX/>YEX"
clueweb12-0000tw-00-00091,vyou.com,01!#.5##334>7334673t{``{xx=V|UAoL('+-+-;GEX/>YEX/>YEX/>YEX/>Y01!'&'##33>?3mTZSXy
clueweb12-0000tw-00-00091,vyou.com,"fEX/>YEX/>YEX/>YEX/>YEX/>Y01#"".'7326?#334673b(1?)!$7'|lXwCX4"
clueweb12-0000tw-00-00091,vyou.com,c%B'(\.=EX/>YEX/>Y0135#'!3.
clueweb12-0000tw-00-00091,vyou.com,"mAeme6u<9<EX/>Y9++ -901#"".54>54&+532654.54>;#"";YEX/>Y013Yc$+u19<EX/>Y!++-980132;#""+532654.54675.54>54&++K0D+$,$ $99%$,$*D1KO %+%5::5%+%!O!.$<5/b/5<#.""b+18 *./*82,<e++01%#"".#""5>323267 0/-- 76!/-.-!mL6 /EX"
clueweb12-0000tw-00-00091,vyou.com,">Y013#4632#""&i`y(%#))#!,!!P#)*#&&##%#Vs#///++ 01.#""3267#5.54>753*C8;*@5 6y[U.A'y2L\5A&"
clueweb12-0000tw-00-00091,vyou.com,">;?^B&=<D%_EX/>YEX/>Y+#$013574&'#53.54632.#""3#3DoF/ut!Y=('$"
clueweb12-0000tw-00-00091,vyou.com,?7e
clueweb12-0000tw-00-00091,vyou.com,"2<2_5j1r9!-%+++01%'#""''7.5467'76327'4&#""3263> B73?44?37B >3?44hF>F7#7=6D&'E6=7#7=6E&'D6KHHKKHH )nEX/>YEX/>YEX/>Y+"
clueweb12-0000tw-00-00091,vyou.com,"Y-EX/>YEX/>Y+01333Yccc--J5EPEX/>Y,%+C2+;+;92C901467.54632.#""#""&'732654.%4.'>JH@&+bT+./3M(';E;'I?'*cT""_,2M(';E;'F%68$59=DM7(KRg""':,DN"
clueweb12-0000tw-00-00091,vyou.com,"5(KRg""':8!"
clueweb12-0000tw-00-00091,vyou.com,./!0ZQ
clueweb12-0000tw-00-00091,vyou.com,"01#""&54632#""&54632= !#=!!""> >-'EIEX/>YEX/>Y18+B++#01#"".54>324.#""32>#""&54632.#""3267*T|QQ|T+,U|ON{U-<$EdAFgC  CgFEeC!#5UNUI2 *"
clueweb12-0000tw-00-00091,vyou.com,*#nQe99dQSd87cTHvS..TvGEtU0-Tu_
clueweb12-0000tw-00-00091,vyou.com,"-$%.*mT':EX/>Y$++01'##""&546?54#""'>32'3267&414;4d&*0^27Wm!u2303"
clueweb12-0000tw-00-00091,vyou.com,"9N(3$)////017'733'73mzz|kxx)q/+01%5!5!ql</l5=++01#"".54>324&#""326#""&/##532;'4&+32.C*+C//C*(C/)GDICCJFD?(J!0"
clueweb12-0000tw-00-00091,vyou.com,-?#'X1va
clueweb12-0000tw-00-00091,vyou.com,"/015!vahh'j(EX/>Y+01#""&546324#""32jYIJWXHLW\F!$""#FQLKKKLKKKJ%%#)?8EX/>Y+"
